Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Num CD21+: AID+: CD4+,Num CD21+: AID+: Ki67+: CD4+,Area µm^2,Perimeter µm,Num AID+,Num AID+: CD20+,Num AID+: CD20+: CD4+,Num AID+: CD4+,Num AID+: Ki67+,Num AID+: Ki67+: CD20+,Num AID+: Ki67+: CD20+: CD4+,Num CD20+,Num CD20+: CD4+,Num CD21+,Num CD21+: AID+,Num CD21+: AID+: CD20+,Num CD21+: AID+: CD20+: CD4+,Num CD21+: AID+: Ki67+,Num CD21+: AID+: Ki67+: CD20+,Num CD21+: CD20+,Num CD21+: CD20+: CD4+,Num CD21+: CD4+,Num CD21+: Ki67+,Num CD21+: Ki67+: CD20+,Num CD21+: Ki67+: CD4+,Num CD4+,Num Ki67+,Num Ki67+: CD20+,Num Ki67+: CD20+: CD4+,Num Ki67+: CD4+,Num PNAd+: CD4+,Num AID+: Ki67+: CD4+,Num CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+,Num PNAd+: AID+: CD20+: CD4+,Num PNAd+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD20+: CD4+,Num PNAd+: CD21+: AID+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: CD21+: AID+: Ki67+: CD4+,Num PNAd+: AID+: CD4+,Num PNAd+: AID+: Ki67+: CD20+: CD4+,Num PNAd+: AID+: Ki67+: CD4+,Num CD21+: Ki67+: CD20+: CD4+,Num PNAd+: Ki67+: CD20+
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,007ca449-0ebc-48c5-9738-addbb7f75300,Annotation,,LA,Root object (Image),Polygon,17099.6,10105.4,18,0,,1671.5,341.51,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,e8e7f800-b820-464e-b8a2-bf884d0fe8bc,Annotation,,LA,Root object (Image),Geometry,12184.5,10148.7,43,0,,3090.8,468.58,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,084cf711-a422-4f01-b14a-a6fa9fb427d6,Annotation,,LA,Root object (Image),Polygon,15806,10249.8,27,0,,2365.4,341.51,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,65fa86c1-8e35-4a77-a8f5-a09e0925d4b1,Annotation,,LA,Root object (Image),Polygon,15650.3,10264.5,25,0,,2255,420.93,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,f58ed391-e587-4faa-a464-5ad2bb0158af,Annotation,,LA,Root object (Image),Geometry,12089.5,10344.7,247,0,,19128.1,1779,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,0,0,57,0,2,0,2,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,0127c415-89e8-4020-8884-958e3785c5ac,Annotation,,LA,Root object (Image),Polygon,15709.6,10345.1,31,0,,3075,524.18,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,ec578ee9-a9e8-47e6-88dc-2c670f3a484e,Annotation,,LA,Root object (Image),Polygon,12185.1,10432.1,28,0,,2128.8,301.8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,4cc30f79-bb79-46b4-b477-7ab96ee484ea,Annotation,,LA,Root object (Image),Geometry,13338,10435.7,18,0,,1781.9,325.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,40d9a8b4-9f1e-43ba-aa83-1aba3d4fabb2,Annotation,,LA,Root object (Image),Geometry,12136.4,10499.3,24,0,,2365.4,389.16,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,0f3772f8-b07f-4d3b-8aff-fdd9acfda944,Annotation,,LA,Root object (Image),Geometry,12071.6,10519.7,51,0,,3674.2,532.12,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,da406e65-4791-4b00-b344-558168d42f28,Annotation,,LA,Root object (Image),Polygon,12133.2,10564.6,21,0,,1529.6,246.2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,5567030b-d9e8-437a-ad3d-4d7198e81884,Annotation,,LA,Root object (Image),Polygon,15939.6,10592.2,31,0,,2854.2,500.35,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,048f312d-7181-49c5-b44d-1f09702dd8a2,Annotation,,LA,Root object (Image),Polygon,16022.9,10622.6,27,0,,1955.4,333.57,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,6dbb0635-67f8-4067-af21-ce67a86bf573,Annotation,,LA,Root object (Image),Polygon,12211.7,10635.9,20,0,,1797.7,277.97,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,e58b3355-b5de-4766-9d6b-7f2bc7a7440d,Annotation,,LA,Root object (Image),Polygon,16192.9,10725.4,39,0,,3390.4,579.77,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,812dad1f-09b9-46e8-a01c-9ce5f9a8d9df,Annotation,,LA,Root object (Image),Polygon,13660.7,10819.1,32,0,,2633.5,476.53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,14f20207-0b45-492d-89c1-2fb1acaff90b,Annotation,,LA,Root object (Image),Polygon,16299.8,10825.9,19,0,,1971.2,333.57,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,bf552bfa-e932-469b-8e92-6f76df148f65,Annotation,,LA,Root object (Image),Polygon,17175.8,10843.1,25,0,,2191.9,397.1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,0b371eb8-61de-43ee-af0d-bc9fc674c485,Annotation,,CD21+,Root object (Image),Geometry,13663.4,10987.2,31,0,,3358.8,643.31,0,0,0,0,0,0,0,9,0,3,1,2,0,0,0,3,1,0,0,0,1,1,1,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,07b1096f-224a-4ba3-ac14-b3deb81d7b65,Annotation,,CD21+,Root object (Image),Polygon,13591.3,11005.8,47,0,,4084.2,738.61,0,0,0,0,0,0,0,10,0,4,2,3,0,0,1,8,0,1,0,0,0,4,1,1,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,58047204-d9cf-468b-844b-3d5b4861febb,Annotation,,LA,Root object (Image),Geometry,13614.4,11013.4,680,0,,54671.9,5313.3,1,0,0,0,0,0,0,160,17,0,0,0,0,0,0,1,0,0,0,0,0,198,13,3,0,10,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,4afcd23b-25db-425b-88ad-3948f44b41fc,Annotation,,LA,Root object (Image),Geometry,16841,11081.1,20,0,,1781.9,246.2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,c96f0cd4-25c1-414c-9fe4-ea2628f38946,Annotation,,LA,Root object (Image),Polygon,16746.8,11104.4,21,0,,1923.8,357.39,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,28997367-952a-4dc2-aab4-45894d7aa322,Annotation,,LA,Root object (Image),Geometry,13900.3,11153.6,28,0,,1955.4,317.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,b83a816b-a68a-4a07-8cb6-cb9b215f830b,Annotation,,LA,Root object (Image),Geometry,17118.6,11158.1,32,0,,2854.2,468.58,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,36d59e17-c1b7-4347-b659-177b90892f24,Annotation,,LA,Root object (Image),Polygon,17243.6,11302.8,28,0,,2586.2,389.16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,e0630b80-e917-4355-9083-df2b9d3d65e2,Annotation,,LA,Root object (Image),Polygon,17267.2,11371.8,34,0,,2933.1,476.53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,57431dee-1635-4927-8e7c-305387b91cfe,Annotation,,LA,Root object (Image),Polygon,17370.6,11402.7,24,0,,2002.7,405.05,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,bff3ad5b-8cc9-4891-bacf-c7a55e895c2a,Annotation,,LA,Root object (Image),Polygon,15886.6,11520.4,24,0,,2712.3,397.1,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,aafe8ee7-a9dc-4b0c-81ab-b758a7b6b40c,Annotation,,CD21+,Root object (Image),Polygon,172.12,11574,0,0,,45368,1000.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,b967e9e5-f865-4f49-863e-47baef98230b,Annotation,,LA,Root object (Image),Polygon,15818.8,11604.6,36,0,,3579.6,500.35,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,9c022e10-d652-4679-9ef5-db049575b77c,Annotation,,LA,Root object (Image),Geometry,11550.2,11814.9,73,0,,5125,675.08,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,288dfa5f-d34f-4730-a1f1-c9f9092b6b61,Annotation,,LA,Root object (Image),Geometry,14420.2,11850.9,120,0,,10297.3,1278.7,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,23,3,1,0,4,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,6a906ace-3ef6-44f7-b159-2465f9d705c0,Annotation,,LA,Root object (Image),Polygon,14520.1,11893.4,23,0,,1576.9,333.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,0d1a4954-0efa-4572-9727-f1dc7ba755e1,Annotation,,CD21+,Root object (Image),Geometry,11422.6,11898.2,644,3,,52953,1810.8,0,1,0,0,0,3,0,94,1,64,159,92,0,9,9,78,0,1,0,0,0,3,0,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,73db59fe-3863-471e-8b93-0a65b3d45efc,Annotation,,CD21+,Root object (Image),Geometry,14385,11921.8,63,0,,6717.7,992.76,0,0,0,0,0,0,0,16,0,3,7,4,0,1,1,7,0,0,0,1,0,0,0,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,9199f78c-af5e-4fb8-9067-f3d0e1d0ff34,Annotation,,LA,Root object (Image),Geometry,11405,11936.4,548,0,,40432.3,4344.3,0,0,0,0,0,0,0,198,5,0,0,0,0,0,0,2,0,0,0,0,0,76,7,0,0,2,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,77aff4d6-a417-4355-aa76-0356a708fa73,Annotation,,LA,Root object (Image),Geometry,14349,12007.4,109,0,,9130.4,1080.1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,9df4115a-2a66-4dcc-ba4d-0ea786a862cf,Annotation,,LA,Root object (Image),Geometry,14506.2,12038.3,60,0,,5203.8,595.66,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,5d4679dd-74b9-4906-a934-ab9da6eee4b7,Annotation,,LA,Root object (Image),Polygon,14264.4,12102.6,21,0,,1545.4,285.92,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,3ae9c7cb-0df4-4bde-a84c-10da0712214a,Annotation,,CD21+,Root object (Image),Geometry,14554.1,12125.9,122,4,,10991.1,770.38,1,3,1,0,16,10,1,4,0,6,11,8,1,5,6,2,0,4,0,0,0,6,5,5,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,576cf707-a525-4283-8030-cf794b8c6ea9,Annotation,,LA,Root object (Image),Polygon,14640.2,12132.9,27,0,,2191.9,381.22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,80e236db-46ea-47e1-b726-b3e6e1828679,Annotation,,LA,Root object (Image),Polygon,14495.9,12207.3,32,0,,2191.9,317.68,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,9045b17e-20d4-4c2a-8e31-1e69a9a7aac0,Annotation,,LA,Root object (Image),Polygon,14598.8,12210.1,24,0,,2065.8,317.68,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,2df67b0c-1662-4956-bd80-f751f30c1043,Annotation,,LA,Root object (Image),Geometry,16407.5,12219.3,138,0,,10549.6,1580.5,0,0,0,0,0,0,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,51,1,2,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,e2542f93-1f77-4d49-8a53-5edd6cecc957,Annotation,,LA,Root object (Image),Polygon,16532.5,12302.8,30,0,,2428.5,365.34,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,f6b9d644-13a3-496e-a3bb-99c28d6d3c49,Annotation,,LA,Root object (Image),Polygon,12866.6,12310.5,21,0,,1971.2,325.63,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,eda90fb9-2bce-4a38-b514-c6d70785abcd,Annotation,,LA,Root object (Image),Geometry,14225.2,12327.2,51,0,,5203.8,762.44,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,429b161f-8a06-4193-8062-cc9069f1733a,Annotation,,LA,Root object (Image),Polygon,14574.5,12340.3,28,0,,2255,444.76,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,35e6a579-2566-4417-bb5c-a82c98a81f4d,Annotation,,LA,Root object (Image),Polygon,14667.7,12350.4,30,0,,2444.2,333.57,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,7d88401c-1f2b-4ea6-a7a7-86db612e7b55,Annotation,,LA,Root object (Image),Geometry,14323.1,12369.2,31,0,,2964.6,611.54,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,a548c53c-6d08-450d-acda-b23b5eabdeb2,Annotation,,LA,Root object (Image),Polygon,14967.4,12436.9,20,0,,1750.4,254.15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,b0b3656f-e6ed-418b-806c-74ed38b71ae4,Annotation,,LA,Root object (Image),Geometry,15925.4,12537,229,0,,19632.7,2327,0,1,0,0,0,0,0,51,8,0,0,0,0,0,0,0,0,0,0,0,0,77,2,0,0,4,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,05e6e165-70c4-422b-9bb4-5c4c7a6c7019,Annotation,,LA,Root object (Image),Polygon,15869.5,12603.9,29,0,,2223.5,389.16,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,9b6433cd-2e13-4ced-87c1-1f3cf7a3755e,Annotation,,CD21+,Root object (Image),Polygon,14710.2,12696.1,27,0,,5992.3,412.99,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,099cffb2-c029-4676-b4d2-59c57cd33f06,Annotation,,LA,Root object (Image),Geometry,12439.4,13061.5,25,0,,2728.1,516.24,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,65850dc0-c88c-4936-855b-475d13fd19a6,Annotation,,CD21+,Root object (Image),Geometry,13201.9,13065.8,312,0,,29583.1,2763.8,0,0,0,0,0,0,0,85,2,23,21,39,0,0,0,52,0,1,2,1,0,10,12,2,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,9ec1c4b7-3a5f-4e67-8ee3-23c6455f863b,Annotation,,LA,Root object (Image),Geometry,13440,13106.3,18,0,,1529.6,309.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,68cdacaa-b745-46a4-abfe-dac5ddc69da1,Annotation,,LA,Root object (Image),Geometry,12291,13108.8,240,0,,20641.9,2342.9,1,0,0,0,0,1,0,84,5,0,0,0,0,0,0,0,0,0,0,0,0,62,3,2,0,2,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,39da12a1-110b-4646-9661-66212b4f885a,Annotation,,LA,Root object (Image),Polygon,13505.9,13116.3,23,0,,2034.2,420.93,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,b718ce78-6f1e-457c-9d9c-0adb95629fd8,Annotation,,LA,Root object (Image),Geometry,13221.3,13125.4,1007,0,,80880.3,7402,0,2,0,0,0,0,0,236,18,0,0,0,0,0,0,0,0,0,0,0,0,333,46,12,0,19,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,f78de0ef-4063-4daa-b000-38ab0828aff8,Annotation,,LA,Root object (Image),Polygon,13486.2,13181.2,28,0,,2428.5,277.97,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,2a12e33c-b19e-45ce-8a54-4f676c5d332e,Annotation,,LA,Root object (Image),Polygon,15224.5,13200.6,21,0,,1892.3,317.68,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,f8842007-7934-4404-8acd-9f50e33cb1f5,Annotation,,LA,Root object (Image),Geometry,15335,13238.6,37,0,,2759.6,563.89,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,e6958f48-e1ec-4821-9532-22b79bfb6201,Annotation,,LA,Root object (Image),Geometry,13398.8,13242.9,23,0,,1813.5,262.09,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,1,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,89805f06-e3b6-45d4-96b7-cc4fa5a7e193,Annotation,,LA,Root object (Image),Polygon,15177.7,13325.1,23,0,,2097.3,412.99,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,5abb1bba-0dbe-46ef-b212-ff29fc5bc99b,Annotation,,LA,Root object (Image),Polygon,15557.2,13354.5,29,0,,2428.5,349.45,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,c7f6854c-94f9-47e3-a5d3-3c1ee2ef2d85,Annotation,,LA,Root object (Image),Geometry,15476,13361.6,51,0,,4510,675.08,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,0115a20b-7520-49d7-acb3-3c78531354c4,Annotation,,LA,Root object (Image),Polygon,18277.5,13552.1,23,0,,1655.8,365.34,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,e16fe6d3-6ca1-47dd-8ac0-da74f471b411,Annotation,,LA,Root object (Image),Geometry,18204.9,13569.9,25,0,,1876.5,373.28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,372b3b56-1b50-4007-b1ce-06576fb911cd,Annotation,,LA,Root object (Image),Polygon,17564.6,13600,32,0,,2475.8,476.53,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,f405e789-d88c-4863-b4b5-db23e5fbd5b7,Annotation,,LA,Root object (Image),Polygon,14913.1,13616.2,17,0,,1671.5,373.28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,ecc53f25-e7df-4adc-a2d8-f83b93baf097,Annotation,,LA,Root object (Image),Polygon,14579.6,13619.4,22,0,,1892.3,389.16,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,b23b9102-d7a4-4b18-b9f0-b04c195f3f1d,Annotation,,LA,Root object (Image),Polygon,14986.9,13622.8,34,0,,2712.3,452.7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,d54c77d8-6ae8-403f-a938-418f1869b0b9,Annotation,,LA,Root object (Image),Polygon,15326.1,13661.9,22,0,,1687.3,381.22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,1b9900a0-2d4c-4632-ad1a-281d1a708995,Annotation,,LA,Root object (Image),Geometry,17987.2,13662.1,71,0,,5172.3,897.46,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,3,0,0,,0,0,,,,,0,,,,,,,
PBC-PR-6402_2F_Scan1.qptiff - resolution #1,1f0189e1-cbd6-4898-90a5-d3979330c760,Annotation,,CD21+,Root object (Image),Geometry,17809.8,13675.5,447,1,,35685.7,3018,0,1,1,0,3,6,0,122,6,30,26,84,0,2,9,55,0,3,4,1,1,19,5,2,0,1,,0,0,,,,,0,,,,,,,
